topic_id,source_doc,basename,title,kind_guess,owner_guess,class_guess,value_level,status,project_score,project_tags,keywords,path,notes
acad_aag:GUID_978E62D3_817C_4300_8BC6_6A2644F61022,acad_aag,GUID-978E62D3-817C-4300-8BC6-6A2644F61022.htm,About Making a Layer Active (VBA/ActiveX),topic,VBA/ActiveX,on_demand,medium,defer,6,construction,"a2644f61022,about,active,activex,bc6,e62d3,guid,htm,layer,making,vba",01_extracted_html/acad_aag/GUID-978E62D3-817C-4300-8BC6-6A2644F61022.htm,useful but not first-batch core
acad_aag:GUID_7DC14E4B_5198_428C_9919_F3B814370504,acad_aag,GUID-7DC14E4B-5198-428C-9919-F3B814370504.htm,About Plot Configurations (VBA/ActiveX),topic,VBA/ActiveX,on_demand,medium,defer,6,print,"about,activex,configurations,dc14e4b,f3b814370504,guid,htm,plot,vba",01_extracted_html/acad_aag/GUID-7DC14E4B-5198-428C-9919-F3B814370504.htm,useful but not first-batch core
acad_aag:GUID_FD585AB3_A5E2_4E2B_8713_B87FD0F59C17,acad_aag,GUID-FD585AB3-A5E2-4E2B-8713-B87FD0F59C17.htm,About Plotting Your Drawing (VBA/ActiveX),topic,VBA/ActiveX,on_demand,medium,defer,6,print,"a5e2,about,activex,b87fd0f59c17,drawing,e2b,fd585ab3,guid,htm,plotting,vba,your",01_extracted_html/acad_aag/GUID-FD585AB3-A5E2-4E2B-8713-B87FD0F59C17.htm,useful but not first-batch core
acad_aag:GUID_0366CF9B_4112_42AD_B6CB_0949022250EA,acad_aag,GUID-0366CF9B-4112-42AD-B6CB-0949022250EA.htm,About Plotting from Model Space and Paper Space (VBA/ActiveX),topic,VBA/ActiveX,on_demand,medium,defer,6,print,"about,activex,and,b6cb,cf9b,from,guid,htm,model,paper,plotting,space,vba",01_extracted_html/acad_aag/GUID-0366CF9B-4112-42AD-B6CB-0949022250EA.htm,useful but not first-batch core
acad_aag:GUID_A68A896C_4896_403B_B14D_2F996A968709,acad_aag,GUID-A68A896C-4896-403B-B14D-2F996A968709.htm,About Positioning and Sizing the Document Window (VBA/ActiveX),topic,VBA/ActiveX,on_demand,medium,defer,6,document,"a68a896c,about,activex,and,b14d,document,f996a968709,guid,htm,positioning,sizing,the,vba,window",01_extracted_html/acad_aag/GUID-A68A896C-4896-403B-B14D-2F996A968709.htm,useful but not first-batch core
acad_aag:GUID_2DB596AC_B4B6_4FA4_89B2_9178D8BF35B7,acad_aag,GUID-2DB596AC-B4B6-4FA4-89B2-9178D8BF35B7.htm,About Programming with Objects from Other Applications (VBA/ActiveX),object,VBA/ActiveX,on_demand,medium,defer,6,document,"about,activex,applications,b4b6,d8bf35b7,db596ac,fa4,from,guid,htm,objects,other,programming,vba,with",01_extracted_html/acad_aag/GUID-2DB596AC-B4B6-4FA4-89B2-9178D8BF35B7.htm,useful but not first-batch core
acad_aag:GUID_FEC4FBC3_7B57_49D3_9F68_1CAC9C0F249F,acad_aag,GUID-FEC4FBC3-7B57-49D3-9F68-1CAC9C0F249F.htm,About Quitting the Other Application (VBA/ActiveX),topic,VBA/ActiveX,on_demand,medium,defer,6,document,"about,activex,application,b57,cac9c0f249f,f68,fec4fbc3,guid,htm,other,quitting,the,vba",01_extracted_html/acad_aag/GUID-FEC4FBC3-7B57-49D3-9F68-1CAC9C0F249F.htm,useful but not first-batch core
acad_aag:GUID_B213D3A9_AABE_44E1_BDCB_29166BB7BF91,acad_aag,GUID-B213D3A9-AABE-44E1-BDCB-29166BB7BF91.htm,About Redefining a Block (VBA/ActiveX),topic,VBA/ActiveX,on_demand,low,defer,6,titleblock,"aabe,about,activex,b213d3a9,bb7bf91,bdcb,block,guid,htm,redefining,vba",01_extracted_html/acad_aag/GUID-B213D3A9-AABE-44E1-BDCB-29166BB7BF91.htm,low relevance to current project focus
acad_aag:GUID_4CA01114_7DA0_4A6C_8884_E7DF964DF43C,acad_aag,GUID-4CA01114-7DA0-4A6C-8884-E7DF964DF43C.htm,About Referencing the ActiveX Object Library of Other Applications (VBA/ActiveX),object,VBA/ActiveX,on_demand,medium,defer,6,document,"a6c,about,activex,applications,ca01114,da0,e7df964df43c,guid,htm,library,object,other,referencing,the,vba",01_extracted_html/acad_aag/GUID-4CA01114-7DA0-4A6C-8884-E7DF964DF43C.htm,useful but not first-batch core
acad_aag:GUID_636EFC4E_3204_4C9A_9B58_D6F0475D34EA,acad_aag,GUID-636EFC4E-3204-4C9A-9B58-D6F0475D34EA.htm,About Restoring Layer Settings (VBA/ActiveX),topic,VBA/ActiveX,on_demand,medium,defer,6,construction,"about,activex,b58,c9a,d6f0475d34ea,efc4e,guid,htm,layer,restoring,settings,vba",01_extracted_html/acad_aag/GUID-636EFC4E-3204-4C9A-9B58-D6F0475D34EA.htm,useful but not first-batch core
acad_aag:GUID_D68D99C4_51E4_4DEC_81F7_1F70645B2E44,acad_aag,GUID-D68D99C4-51E4-4DEC-81F7-1F70645B2E44.htm,About Saving Layer Settings (VBA/ActiveX),topic,VBA/ActiveX,on_demand,medium,defer,6,construction,"about,activex,d68d99c4,dec,f70645b2e44,guid,htm,layer,saving,settings,vba",01_extracted_html/acad_aag/GUID-D68D99C4-51E4-4DEC-81F7-1F70645B2E44.htm,useful but not first-batch core
acad_aag:GUID_5D1B221E_4E34_4F7F_AED3_7C71F0776697,acad_aag,GUID-5D1B221E-4E34-4F7F-AED3-7C71F0776697.htm,About Saving and Restoring Layer Settings (VBA/ActiveX),topic,VBA/ActiveX,on_demand,medium,defer,6,construction,"about,activex,aed3,and,c71f0776697,d1b221e,e34,f7f,guid,htm,layer,restoring,saving,settings,vba",01_extracted_html/acad_aag/GUID-5D1B221E-4E34-4F7F-AED3-7C71F0776697.htm,useful but not first-batch core
acad_aag:GUID_77B2BD4B_05C2_4B90_9F1F_E24981C93B5C,acad_aag,GUID-77B2BD4B-05C2-4B90-9F1F-E24981C93B5C.htm,About Setting the Plot Area (VBA/ActiveX),topic,VBA/ActiveX,on_demand,medium,defer,6,print,"about,activex,area,b2bd4b,b90,e24981c93b5c,f1f,guid,htm,plot,setting,the,vba",01_extracted_html/acad_aag/GUID-77B2BD4B-05C2-4B90-9F1F-E24981C93B5C.htm,useful but not first-batch core
acad_aag:GUID_B2F56BD0_8219_4BA5_9CA5_0740B56C7FA2,acad_aag,GUID-B2F56BD0-8219-4BA5-9CA5-0740B56C7FA2.htm,About Setting the Plot Device (VBA/ActiveX),topic,VBA/ActiveX,on_demand,medium,defer,6,print,"about,activex,b2f56bd0,b56c7fa2,ba5,ca5,device,guid,htm,plot,setting,the,vba",01_extracted_html/acad_aag/GUID-B2F56BD0-8219-4BA5-9CA5-0740B56C7FA2.htm,useful but not first-batch core
acad_aag:GUID_D881B237_0040_4A7C_99D5_E82FA8B1EFE0,acad_aag,GUID-D881B237-0040-4A7C-99D5-E82FA8B1EFE0.htm,About Setting the Plot Scale (VBA/ActiveX),topic,VBA/ActiveX,on_demand,medium,defer,6,print,"a7c,about,activex,d881b237,e82fa8b1efe0,guid,htm,plot,scale,setting,the,vba",01_extracted_html/acad_aag/GUID-D881B237-0040-4A7C-99D5-E82FA8B1EFE0.htm,useful but not first-batch core
acad_aag:GUID_A55918B2_0D79_476A_9A20_A1BA80AB2EDD,acad_aag,GUID-A55918B2-0D79-476A-9A20-A1BA80AB2EDD.htm,About Switching to a Paper Space Layout (VBA/ActiveX),topic,VBA/ActiveX,on_demand,medium,defer,6,layout,"a1ba80ab2edd,a20,a55918b2,about,activex,d79,guid,htm,layout,paper,space,switching,vba",01_extracted_html/acad_aag/GUID-A55918B2-0D79-476A-9A20-A1BA80AB2EDD.htm,useful but not first-batch core
acad_aag:GUID_B6C6E57C_5CF8_42EE_9324_E9840E944658,acad_aag,GUID-B6C6E57C-5CF8-42EE-9324-E9840E944658.htm,About Switching to the Model Space Layout (VBA/ActiveX),topic,VBA/ActiveX,on_demand,medium,defer,6,layout,"about,activex,b6c6e57c,cf8,e9840e944658,guid,htm,layout,model,space,switching,the,vba",01_extracted_html/acad_aag/GUID-B6C6E57C-5CF8-42EE-9324-E9840E944658.htm,useful but not first-batch core
acad_aag:GUID_8D9140F0_3676_41D7_B618_27D94AB9DE7E,acad_aag,GUID-8D9140F0-3676-41D7-B618-27D94AB9DE7E.htm,About Updating the Geometry in the Document Window (VBA/ActiveX),topic,VBA/ActiveX,on_demand,medium,defer,6,document,"about,activex,b618,d9140f0,d94ab9de7e,document,geometry,guid,htm,the,updating,vba,window",01_extracted_html/acad_aag/GUID-8D9140F0-3676-41D7-B618-27D94AB9DE7E.htm,useful but not first-batch core
acad_aag:GUID_08173ED3_2032_484C_BF6A_73E9705118B1,acad_aag,GUID-08173ED3-2032-484C-BF6A-73E9705118B1.htm,About Working in a Zero Document State (VBA),topic,VBA,on_demand,medium,defer,6,document,"about,bf6a,document,e9705118b1,ed3,guid,htm,state,vba,working,zero",01_extracted_html/acad_aag/GUID-08173ED3-2032-484C-BF6A-73E9705118B1.htm,useful but not first-batch core
acad_aag:GUID_2133E7A1_44FA_4F69_A79D_1220B889CA06,acad_aag,GUID-2133E7A1-44FA-4F69-A79D-1220B889CA06.htm,About Working with Attributes (VBA/ActiveX),topic,VBA/ActiveX,on_demand,medium,defer,6,titleblock,"a79d,about,activex,attributes,b889ca06,e7a1,f69,guid,htm,vba,with,working",01_extracted_html/acad_aag/GUID-2133E7A1-44FA-4F69-A79D-1220B889CA06.htm,useful but not first-batch core
acad_aag:GUID_6FBF3CBD_AA1C_441D_B548_D3F0B3C851C6,acad_aag,GUID-6FBF3CBD-AA1C-441D-B548-D3F0B3C851C6.htm,About Working with Blocks (VBA/ActiveX),topic,VBA/ActiveX,on_demand,medium,defer,6,titleblock,"aa1c,about,activex,b548,blocks,d3f0b3c851c6,fbf3cbd,guid,htm,vba,with,working",01_extracted_html/acad_aag/GUID-6FBF3CBD-AA1C-441D-B548-D3F0B3C851C6.htm,useful but not first-batch core
acad_aag:GUID_B8D2A641_4D52_4EE0_A0E6_12B1DA43D77F,acad_aag,GUID-B8D2A641-4D52-4EE0-A0E6-12B1DA43D77F.htm,About the Application Object (VBA/ActiveX),object,VBA/ActiveX,on_demand,low,defer,6,document,"a0e6,about,activex,application,b1da43d77f,b8d2a641,d52,ee0,guid,htm,object,the,vba",01_extracted_html/acad_aag/GUID-B8D2A641-4D52-4EE0-A0E6-12B1DA43D77F.htm,low relevance to current project focus
acad_aag:GUID_AAF6095B_ABF9_4063_991E_7C0F58B36401,acad_aag,GUID-AAF6095B-ABF9-4063-991E-7C0F58B36401.htm,About the AutoCAD Visual Basic for Applications Interface (VBA/ActiveX),topic,VBA/ActiveX,on_demand,medium,defer,6,document,"aaf6095b,abf9,about,activex,applications,autocad,basic,c0f58b36401,for,guid,htm,interface,the,vba,visual",01_extracted_html/acad_aag/GUID-AAF6095B-ABF9-4063-991E-7C0F58B36401.htm,useful but not first-batch core
acad_aag:GUID_A5144865_30BA_40C5_9BC2_9FD6F366A5C5,acad_aag,GUID-A5144865-30BA-40C5-9BC2-9FD6F366A5C5.htm,About the Document Object (VBA/ActiveX),object,VBA/ActiveX,on_demand,medium,defer,6,document,"a5144865,about,activex,bc2,document,fd6f366a5c5,guid,htm,object,the,vba",01_extracted_html/acad_aag/GUID-A5144865-30BA-40C5-9BC2-9FD6F366A5C5.htm,useful but not first-batch core
acad_aag:GUID_17DB37A2_FA71_4351_B88B_61456570E767,acad_aag,GUID-17DB37A2-FA71-4351-B88B-61456570E767.htm,About the Organization of the ActiveX Documentation (ActiveX),topic,ActiveX,on_demand,medium,defer,6,document,"about,activex,b88b,db37a2,documentation,e767,fa71,guid,htm,organization,the",01_extracted_html/acad_aag/GUID-17DB37A2-FA71-4351-B88B-61456570E767.htm,useful but not first-batch core
acadauto:ex_activedocument,acadauto,ex_activedocument.htm,ActiveDocument Example [ActiveX and VBA Reference: AAR],topic,,on_demand,low,defer,6,document,"aar,activedocument,activex,and,ex_activedocument,example,htm,reference,vba",01_extracted_html/acadauto/ex_activedocument.htm,example page
acadauto:ex_activelayer,acadauto,ex_activelayer.htm,ActiveLayer Example [ActiveX and VBA Reference: AAR],topic,,on_demand,low,defer,6,construction,"aar,activelayer,activex,and,ex_activelayer,example,htm,reference,vba",01_extracted_html/acadauto/ex_activelayer.htm,example page
acadauto:ex_addattribute,acadauto,ex_addattribute.htm,AddAttribute Example [ActiveX and VBA Reference: AAR],topic,,on_demand,low,defer,6,titleblock,"aar,activex,addattribute,and,ex_addattribute,example,htm,reference,vba",01_extracted_html/acadauto/ex_addattribute.htm,example page
acadauto:ex_addline,acadauto,ex_addline.htm,AddLine Example [ActiveX and VBA Reference: AAR],topic,,on_demand,low,defer,6,construction,"aar,activex,addline,and,ex_addline,example,htm,reference,vba",01_extracted_html/acadauto/ex_addline.htm,example page
acadauto:ex_addtext,acadauto,ex_addtext.htm,AddText Example [ActiveX and VBA Reference: AAR],topic,,on_demand,low,defer,6,titleblock,"aar,activex,addtext,and,ex_addtext,example,htm,reference,vba",01_extracted_html/acadauto/ex_addtext.htm,example page
acad_aag:GUID_3B82478A_3FFC_4F15_8B0C_74CF9E143A21,acad_aag,GUID-3B82478A-3FFC-4F15-8B0C-74CF9E143A21.htm,Application Error Types Reference (VBA),type,VBA,on_demand,medium,defer,6,document,"application,b0c,b82478a,cf9e143a21,error,f15,ffc,guid,htm,reference,types,vba",01_extracted_html/acad_aag/GUID-3B82478A-3FFC-4F15-8B0C-74CF9E143A21.htm,useful but not first-batch core
acadauto:ex_application,acadauto,ex_application.htm,Application Example [ActiveX and VBA Reference: AAR],topic,,on_demand,low,defer,6,document,"aar,activex,and,application,ex_application,example,htm,reference,vba",01_extracted_html/acadauto/ex_application.htm,example page
acadauto:ex_arrowhead1block,acadauto,ex_arrowhead1block.htm,Arrowhead1Block Example [ActiveX and VBA Reference: AAR],topic,,on_demand,low,defer,6,titleblock,"aar,activex,and,arrowhead1block,ex_arrowhead1block,example,htm,reference,vba",01_extracted_html/acadauto/ex_arrowhead1block.htm,example page
acadauto:ex_arrowhead2block,acadauto,ex_arrowhead2block.htm,Arrowhead2Block Example [ActiveX and VBA Reference: AAR],topic,,on_demand,low,defer,6,titleblock,"aar,activex,and,arrowhead2block,ex_arrowhead2block,example,htm,reference,vba",01_extracted_html/acadauto/ex_arrowhead2block.htm,example page
acadauto:ex_arrowheadblock,acadauto,ex_arrowheadblock.htm,ArrowheadBlock Example [ActiveX and VBA Reference: AAR],topic,,on_demand,low,defer,6,titleblock,"aar,activex,and,arrowheadblock,ex_arrowheadblock,example,htm,reference,vba",01_extracted_html/acadauto/ex_arrowheadblock.htm,example page
acadauto:ex_automaticplotlog,acadauto,ex_automaticplotlog.htm,AutomaticPlotLog Example [ActiveX and VBA Reference: AAR],topic,,on_demand,low,defer,6,print,"aar,activex,and,automaticplotlog,ex_automaticplotlog,example,htm,reference,vba",01_extracted_html/acadauto/ex_automaticplotlog.htm,example page
acadauto:ex_batchplotprogress,acadauto,ex_batchplotprogress.htm,BatchPlotProgress Example [ActiveX and VBA Reference: AAR],topic,,on_demand,low,defer,6,print,"aar,activex,and,batchplotprogress,ex_batchplotprogress,example,htm,reference,vba",01_extracted_html/acadauto/ex_batchplotprogress.htm,example page
acadauto:ex_beginplot,acadauto,ex_beginplot.htm,BeginPlot Example [: AAR],topic,,on_demand,low,defer,6,print,"aar,beginplot,ex_beginplot,example,htm",01_extracted_html/acadauto/ex_beginplot.htm,example page
acadauto:ex_block,acadauto,ex_block.htm,Block Example [ActiveX and VBA Reference: AAR],topic,,on_demand,low,defer,6,titleblock,"aar,activex,and,block,ex_block,example,htm,reference,vba",01_extracted_html/acadauto/ex_block.htm,example page
acadauto:ex_BlockConnectionType,acadauto,ex_BlockConnectionType.htm,BlockConnectionType Example [ActiveX and VBA Reference: AAR],topic,,on_demand,low,defer,6,titleblock,"aar,activex,and,blockconnectiontype,ex_blockconnectiontype,example,htm,reference,vba",01_extracted_html/acadauto/ex_BlockConnectionType.htm,example page
acadauto:ex_blocks,acadauto,ex_blocks.htm,Blocks Example [ActiveX and VBA Reference: AAR],topic,,on_demand,low,defer,6,titleblock,"aar,activex,and,blocks,ex_blocks,example,htm,reference,vba",01_extracted_html/acadauto/ex_blocks.htm,example page
acadauto:ex_centerplot,acadauto,ex_centerplot.htm,CenterPlot Example [ActiveX and VBA Reference: AAR],topic,,on_demand,low,defer,6,print,"aar,activex,and,centerplot,ex_centerplot,example,htm,reference,vba",01_extracted_html/acadauto/ex_centerplot.htm,example page
acadauto:ex_ContentBlock,acadauto,ex_ContentBlock.htm,ContentBlock Example [ActiveX and VBA Reference: AAR],topic,,on_demand,low,defer,6,titleblock,"aar,activex,and,contentblock,ex_contentblock,example,htm,reference,vba",01_extracted_html/acadauto/ex_ContentBlock.htm,example page
acadauto:ex_continuousplotlog,acadauto,ex_continuousplotlog.htm,ContinuousPlotLog Example [ActiveX and VBA Reference: AAR],topic,,on_demand,low,defer,6,print,"aar,activex,and,continuousplotlog,ex_continuousplotlog,example,htm,reference,vba",01_extracted_html/acadauto/ex_continuousplotlog.htm,example page
acadauto:ex_defaultplotstyleforobjects,acadauto,ex_defaultplotstyleforobjects.htm,DefaultPlotStyleForObjects Example [ActiveX and VBA Reference: AAR],topic,,on_demand,low,defer,6,print,"aar,activex,and,defaultplotstyleforobjects,ex_defaultplotstyleforobjects,example,htm,reference,vba",01_extracted_html/acadauto/ex_defaultplotstyleforobjects.htm,example page
acadauto:ex_defaultplotstyletable,acadauto,ex_defaultplotstyletable.htm,DefaultPlotStyleTable Example [ActiveX and VBA Reference: AAR],topic,,on_demand,low,defer,6,print,"aar,activex,and,defaultplotstyletable,ex_defaultplotstyletable,example,htm,reference,vba",01_extracted_html/acadauto/ex_defaultplotstyletable.htm,example page
acadauto:ex_plottofilepath,acadauto,ex_plottofilepath.htm,DefaultPlotToFilePath Example [ActiveX and VBA Reference: AAR],topic,,on_demand,low,defer,6,print,"aar,activex,and,defaultplottofilepath,ex_plottofilepath,example,htm,reference,vba",01_extracted_html/acadauto/ex_plottofilepath.htm,example page
acad_aag:topichead_12,acad_aag,topichead_12.htm,Develop Applications with VBA,topic,,on_demand,medium,defer,6,document,"applications,develop,htm,topichead_12,vba,with",01_extracted_html/acad_aag/topichead_12.htm,useful but not first-batch core
acadauto:ex_displaygripswithinblocks,acadauto,ex_displaygripswithinblocks.htm,DisplayGripsWithinBlocks Example [ActiveX and VBA Reference: AAR],topic,,on_demand,low,defer,6,titleblock,"aar,activex,and,displaygripswithinblocks,ex_displaygripswithinblocks,example,htm,reference,vba",01_extracted_html/acadauto/ex_displaygripswithinblocks.htm,example page
acadauto:ex_displaylayouttabs,acadauto,ex_displaylayouttabs.htm,DisplayLayoutTabs Example [ActiveX and VBA Reference: AAR],topic,,on_demand,low,defer,6,layout,"aar,activex,and,displaylayouttabs,ex_displaylayouttabs,example,htm,reference,vba",01_extracted_html/acadauto/ex_displaylayouttabs.htm,example page
acadauto:ex_displayplotpreview,acadauto,ex_displayplotpreview.htm,DisplayPlotPreview Example [ActiveX and VBA Reference: AAR],topic,,on_demand,low,defer,6,print,"aar,activex,and,displayplotpreview,ex_displayplotpreview,example,htm,reference,vba",01_extracted_html/acadauto/ex_displayplotpreview.htm,example page
acadauto:ex_document,acadauto,ex_document.htm,Document Example [ActiveX and VBA Reference: AAR],topic,,on_demand,low,defer,6,document,"aar,activex,and,document,ex_document,example,htm,reference,vba",01_extracted_html/acadauto/ex_document.htm,example page
acadauto:ex_elevationmodelspace,acadauto,ex_elevationmodelspace.htm,ElevationModelSpace Example [ActiveX and VBA Reference: AAR],topic,,on_demand,low,defer,6,layout,"aar,activex,and,elevationmodelspace,ex_elevationmodelspace,example,htm,reference,vba",01_extracted_html/acadauto/ex_elevationmodelspace.htm,example page
acadauto:ex_elevationpaperspace,acadauto,ex_elevationpaperspace.htm,ElevationPaperSpace Example [ActiveX and VBA Reference: AAR],topic,,on_demand,low,defer,6,layout,"aar,activex,and,elevationpaperspace,ex_elevationpaperspace,example,htm,reference,vba",01_extracted_html/acadauto/ex_elevationpaperspace.htm,example page
acadauto:ex_endplot,acadauto,ex_endplot.htm,EndPlot Example [: AAR],topic,,on_demand,low,defer,6,print,"aar,endplot,ex_endplot,example,htm",01_extracted_html/acadauto/ex_endplot.htm,example page
acad_aag:GUID_403AF773_01AD_4AAF_BC3D_49A9884F7CF6,acad_aag,GUID-403AF773-01AD-4AAF-BC3D-49A9884F7CF6.htm,Example: List AutoCAD attributes on an Excel spreadsheet (VBA/ActiveX),topic,VBA/ActiveX,on_demand,low,defer,6,titleblock,"a9884f7cf6,aaf,activex,af773,attributes,autocad,bc3d,example,excel,guid,htm,list,spreadsheet,vba",01_extracted_html/acad_aag/GUID-403AF773-01AD-4AAF-BC3D-49A9884F7CF6.htm,low relevance to current project focus
acadauto:ex_getconstantattributes,acadauto,ex_getconstantattributes.htm,GetConstantAttributes Example [ActiveX and VBA Reference: AAR],topic,,on_demand,low,defer,6,titleblock,"aar,activex,and,ex_getconstantattributes,example,getconstantattributes,htm,reference,vba",01_extracted_html/acadauto/ex_getconstantattributes.htm,example page
acadauto:ex_getplotdevicenames,acadauto,ex_getplotdevicenames.htm,GetPlotDeviceNames Example [ActiveX and VBA Reference: AAR],topic,,on_demand,low,defer,6,print,"aar,activex,and,ex_getplotdevicenames,example,getplotdevicenames,htm,reference,vba",01_extracted_html/acadauto/ex_getplotdevicenames.htm,example page
acadauto:ex_getplotstyletablenames,acadauto,ex_getplotstyletablenames.htm,GetPlotStyleTableNames Example [ActiveX and VBA Reference: AAR],topic,,on_demand,low,defer,6,print,"aar,activex,and,ex_getplotstyletablenames,example,getplotstyletablenames,htm,reference,vba",01_extracted_html/acadauto/ex_getplotstyletablenames.htm,example page
acadauto:ex_getvariable,acadauto,ex_getvariable.htm,GetVariable Example [ActiveX and VBA Reference: AAR],topic,,on_demand,low,defer,6,fallback,"aar,activex,and,ex_getvariable,example,getvariable,htm,reference,vba",01_extracted_html/acadauto/ex_getvariable.htm,example page
acadauto:ex_getwindowtoplot,acadauto,ex_getwindowtoplot.htm,GetWindowToPlot Example [ActiveX and VBA Reference: AAR],topic,,on_demand,low,defer,6,print,"aar,activex,and,ex_getwindowtoplot,example,getwindowtoplot,htm,reference,vba",01_extracted_html/acadauto/ex_getwindowtoplot.htm,example page
acadauto:ex_graphicswinlayoutbackgrndcolor,acadauto,ex_graphicswinlayoutbackgrndcolor.htm,GraphicsWinLayoutBackgrndColor Example [ActiveX and VBA Reference: AAR],topic,,on_demand,low,defer,6,layout,"aar,activex,and,ex_graphicswinlayoutbackgrndcolor,example,graphicswinlayoutbackgrndcolor,htm,reference,vba",01_extracted_html/acadauto/ex_graphicswinlayoutbackgrndcolor.htm,example page
